Provincia,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G
CORDOBA,Paso del Durazno,12,0,0,0,0,0,0,0,0,0
CORDOBA,Santa Eufemia,2401,0,1,0,0,1,1,1,1,1
CORDOBA,Ucacha,5136,1,1,0,1,0,1,1,1,1
CORDOBA,Villa Reducción,1732,0,0,0,0,0,1,1,1,1
CORDOBA,Ranqueles,46,0,0,0,0,0,0,0,0,0
CORDOBA,Santa Magdalena (Est. Jovita),4740,0,1,0,1,0,1,1,1,1
CORDOBA,Villa Huidobro,5656,0,1,1,1,1,1,1,1,1
CORDOBA,Villa Sarmiento,373,0,0,0,0,0,0,0,0,1
CORDOBA,Villa Valeria,2978,1,0,0,0,1,1,1,1,1
CORDOBA,Arroyo Algodón,677,0,0,0,1,0,0,0,1,1
CORDOBA,Arroyo Cabral,2654,1,1,0,1,1,1,1,1,1
CORDOBA,Ausonia,1046,0,0,0,1,0,0,1,1,1
CORDOBA,Chazón,1061,0,1,0,0,0,0,1,1,1
CORDOBA,Etruria,4070,1,0,0,0,1,0,1,1,1
CORDOBA,La Laguna,1482,1,0,0,0,0,0,1,1,1
CORDOBA,La Palestina,502,0,0,0,0,0,0,1,0,1
CORDOBA,La Playosa,2672,1,0,0,0,1,1,0,1,1
CORRIENTES,Colonia Carolina,420,0,0,0,0,1,1,1,1,1
CORRIENTES,Goya,71606,1,1,0,0,1,1,1,1,1
CORRIENTES,Itatí,6562,1,0,0,0,1,1,1,1,1
CORRIENTES,Ramada Paso,556,0,0,0,0,0,1,0,0,1
CORRIENTES,Colonia Liebig's,2429,0,1,0,0,1,1,1,1,1
CORRIENTES,Ituzaingó,19575,1,0,0,0,1,0,1,1,1
CORRIENTES,San Antonio,1049,0,0,0,0,0,0,0,1,1
CORRIENTES,San Carlos,2454,0,0,0,0,0,0,1,1,1
CORRIENTES,Villa Olivari,1276,0,0,0,0,1,1,0,1,1
CORRIENTES,Cruz de los Milagros,143,0,0,0,0,0,0,0,0,0
CORRIENTES,Gobernador Juan E. Martínez,1831,0,0,0,1,1,1,1,0,1
CORRIENTES,Lavalle,2990,0,0,0,0,1,0,1,1,1
CORRIENTES,Santa Lucía,11589,1,0,0,1,1,1,1,1,1
CORRIENTES,Villa Córdoba,586,0,0,0,0,0,0,0,0,0
CORRIENTES,Yatayti Calle,539,0,0,0,0,0,0,0,0,1
CORRIENTES,Mburucuyá,6972,0,0,0,0,1,1,1,0,1
CORRIENTES,Felipe Yofré,1435,0,0,0,0,1,0,1,0,1
CORRIENTES,Mariano I. Loza (Est. Justino Solari),1843,0,0,0,0,1,1,1,0,1
CORRIENTES,Mercedes,33551,1,1,0,1,1,1,1,1,1
CORRIENTES,Colonia Libertad,620,0,0,0,0,0,1,0,0,1
CORRIENTES,Estación Libertad,212,0,0,0,0,0,1,0,0,1
CORRIENTES,Juan Pujol,1349,0,0,0,0,1,1,1,0,1
CORRIENTES,Mocoretá,5974,1,1,0,0,1,0,1,1,1
CORRIENTES,Monte Caseros,23470,1,0,0,1,1,1,1,1,1
CORRIENTES,Parada Acuña,159,0,0,0,0,0,1,0,0,0
CORRIENTES,Parada Labougle,492,0,0,0,0,0,1,0,0,0
CORRIENTES,Bonpland,1029,0,0,0,0,0,1,0,0,1
CORRIENTES,Parada Pucheta,328,0,0,0,0,0,1,0,0,1
LA PAMPA,Toay,11626,1,1,0,1,1,1,1,1,1
LA PAMPA,Arata,1026,0,0,0,1,1,1,1,1,1
LA PAMPA,Metileo,483,0,0,0,0,1,1,1,1,1
LA PAMPA,Trenel,3387,1,1,0,0,1,1,1,1,1
LA PAMPA,Ataliva Roca,707,0,0,0,1,1,1,1,1,1
LA PAMPA,Chacharramendi,226,0,0,0,0,1,1,1,0,1
LA PAMPA,Colonia Santa María,289,0,0,1,1,0,1,1,0,0
LA PAMPA,General Acha,12184,1,1,0,1,1,1,1,1,1
LA PAMPA,Quehué,422,0,0,0,1,1,1,1,0,0
LA PAMPA,Unanué,69,0,0,0,1,0,1,0,0,0
LA RIOJA,Santa Vera Cruz,123,0,0,0,0,0,1,0,0,0
MISIONES,Puerto Piray,7430,1,0,0,0,1,0,1,1,1
MISIONES,Taruma,810,0,0,0,0,1,0,0,0,0
MISIONES,Villa Parodi,204,0,0,0,0,0,0,0,0,0
MISIONES,Alberdi,759,0,0,0,1,0,1,1,1,1
MISIONES,Barrio Escuela 461,411,0,0,0,0,0,0,0,0,0
MISIONES,Barrio Escuela 633,719,0,0,0,0,0,0,0,1,1
MISIONES,Campo Ramón,1235,0,1,0,1,1,0,1,0,1
MISIONES,Campo Viera,7099,0,0,0,1,0,0,1,0,1
MISIONES,El Salto,207,0,0,0,0,0,0,0,0,1
MISIONES,General Alvear,130,0,0,0,1,0,0,0,0,1
MISIONES,Guaraní,2824,1,0,0,1,0,0,1,1,1
MISIONES,Los Helechos,344,0,0,0,1,0,0,0,0,1
MISIONES,Oberá,63960,1,1,0,1,1,0,1,1,1
MISIONES,Panambí,700,0,0,0,1,0,0,1,0,0
MISIONES,Panambi Kilómetro 15,163,0,0,0,0,0,0,0,0,1
MISIONES,Panambí Kilómetro 8,1422,0,0,0,1,0,0,0,0,1
MISIONES,San Martín,815,0,0,0,1,0,0,1,0,1
MISIONES,Villa Bonita,1664,0,1,0,1,0,0,1,0,1
MISIONES,Barrio Tungoil,199,0,0,0,0,0,0,0,0,0
MISIONES,Colonia Polana,109,0,0,0,0,0,1,0,0,1
MISIONES,Corpus,2475,0,0,0,0,0,1,1,0,1
MISIONES,Domingo Savio,307,0,0,0,0,0,0,0,0,0
MISIONES,General Urquiza,372,0,0,0,0,0,1,0,0,0
MISIONES,Gobernador Roca,3007,1,0,0,0,1,1,1,1,1
MISIONES,Helvecia,273,0,0,0,0,0,1,0,0,0
MISIONES,Hipólito Yrigoyen,1271,0,0,0,0,0,1,0,0,1
MISIONES,Jardín América,22762,1,0,0,1,0,1,1,1,1
MISIONES,Oasis,821,0,0,0,0,0,1,0,0,1
MISIONES,Roca Chica,667,0,0,0,0,0,1,0,0,0
MISIONES,San Ignacio,7772,1,0,0,0,1,1,1,1,1
MISIONES,Santo Pipó,3109,1,0,0,0,0,1,1,0,1
MISIONES,Florentino Ameghino,110,0,0,0,0,0,0,0,0,0
MISIONES,Itacaruaré,1108,0,1,0,0,0,0,1,1,1
MISIONES,Mojón Grande,630,0,0,0,0,0,0,1,0,1
RIO NEGRO,Barrio El Labrador,263,0,0,0,1,0,1,0,0,0
RIO NEGRO,Barrio El Maruchito,51,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio El Petróleo,84,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio El Treinta,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio Emergente,44,0,0,0,0,0,0,0,1,0
RIO NEGRO,Barrio Fátima,136,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Frontera,69,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Goretti,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Guerrico,52,1,0,1,0,0,1,1,1,0
RIO NEGRO,Barrio Isla 10,312,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio La Barda,71,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio La Costa,94,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio La Costa,94,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio La Defensa,209,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio La Herradura,49,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio La Lor,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio La Ribera - Barrio APYCAR,470,0,0,0,0,0,1,0,1,1
RIO NEGRO,Barrio Las Angustias,653,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio Luisillo,52,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Mar del Plata,35,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio María Elvira,162,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio Moño Azul,39,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Mosconi,564,0,0,1,0,0,1,1,1,1
RIO NEGRO,Barrio Norte (municipio de Cinco Saltos),0,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Norte (municipio de Cipolletti),34,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Pinar,38,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Pino Azul,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio Porvenir,39,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Presidente Perón,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Puente 83,2512,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Puente De Madera,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,Barrio Santa Lucia,163,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Santa Rita,258,0,0,0,0,0,1,0,0,0
RIO NEGRO,Barrio Tres Luces,0,0,0,0,0,0,0,0,1,1
RIO NEGRO,Barrio Unión,106,0,0,0,0,0,1,0,0,0
RIO NEGRO,Catriel,17584,0,0,0,1,1,1,0,1,1
RIO NEGRO,Cervantes,3252,0,1,0,0,1,1,1,0,1
RIO NEGRO,Chichinales,3057,0,0,0,1,1,1,1,1,1
RIO NEGRO,Cinco Saltos,22790,1,0,1,1,1,1,1,1,1
RIO NEGRO,Cipolletti,77713,1,1,1,1,1,1,0,1,1
RIO NEGRO,Contralmirante Cordero,1000,0,0,0,0,1,1,1,0,1
RIO NEGRO,Ferri,1385,0,0,0,0,0,1,0,1,1
TUCUMAN,Delfín Gallo,8828,0,0,0,0,0,1,1,0,0
LA RIOJA,Vichigasta,3016,1,0,0,1,0,1,1,1,1
LA RIOJA,Aicuña,219,0,0,0,0,0,1,0,0,0
LA RIOJA,Guandacol,2525,1,1,0,1,1,0,1,0,1
LA RIOJA,Los Palacios,512,0,0,0,0,0,1,0,0,1
LA RIOJA,Pagancillo,861,0,0,0,1,0,1,0,0,1
LA RIOJA,Santa Clara,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Villa Unión,4931,0,1,0,1,1,1,1,0,1
LA RIOJA,Alto Carrizal,200,0,0,0,0,0,0,0,0,0
LA RIOJA,Angulos,127,0,0,0,0,0,1,0,0,0
LA RIOJA,Antinaco,102,0,0,0,0,0,0,0,0,0
LA RIOJA,Bajo Carrizal,150,0,0,0,0,0,0,0,0,0
LA RIOJA,Campanas,892,0,0,0,1,0,1,1,0,1
LA RIOJA,Chañarmuyo,268,0,0,0,0,0,1,0,0,0
LA RIOJA,Famatina,2466,1,1,0,1,1,1,1,1,1
LA RIOJA,La Cuadra,122,0,0,0,0,0,1,0,0,0
LA RIOJA,Pituil,849,0,0,0,0,0,1,1,0,1
LA RIOJA,Plaza Vieja,250,0,0,0,0,0,0,0,0,0
LA RIOJA,Santa Cruz,221,0,0,0,0,0,1,0,0,0
LA RIOJA,Santo Domingo,93,0,0,0,0,0,0,0,0,0
LA RIOJA,Chamical,12919,1,1,0,1,1,1,1,1,1
LA RIOJA,Polco,80,0,0,0,0,0,0,0,0,0
LA RIOJA,Anguinan,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Chilecito,33724,1,1,0,1,0,1,1,1,1
LA RIOJA,Colonia Anguinán,225,0,1,0,1,0,1,1,0,0
LA RIOJA,Colonia Catinzaco,33,0,0,0,0,0,0,0,0,0
LA RIOJA,Colonia Malligasta,482,0,0,0,0,0,0,0,0,0
LA RIOJA,Colonia Vichigasta,272,0,0,0,0,1,0,0,0,0
LA RIOJA,Guanchín,284,0,0,0,0,0,1,0,0,0
LA RIOJA,La Puntilla,0,0,0,0,0,0,0,0,0,0
LA RIOJA,Los Sarmientos,0,0,0,0,0,0,0,0,0,1
LA RIOJA,Malligasta,1668,0,0,0,0,0,1,1,0,0
LA RIOJA,Miranda,171,0,0,0,0,0,0,0,0,0
LA RIOJA,Nonogasta,6937,1,1,0,1,1,1,1,1,1
LA RIOJA,San Miguel,0,0,0,0,0,0,0,0,0,0
LA RIOJA,San Nicolás,153,0,0,0,0,0,1,0,0,0
LA RIOJA,Santa Florentina,129,0,0,0,0,0,1,0,0,0
LA RIOJA,Sañogasta,1805,0,0,0,0,0,1,1,1,1
LA RIOJA,Tilimuqui,279,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Ubajay,3234,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Villa Elisa,10266,1,0,0,1,0,1,1,1,1
ENTRE RIOS,Benito Legeren,0,0,0,0,0,0,0,0,1,1
ENTRE RIOS,Calabacilla,879,0,0,0,0,0,1,0,1,1
ENTRE RIOS,Clodomiro Ledesma,124,0,0,0,0,0,1,0,0,1
ENTRE RIOS,Colonia Ayuí,1724,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Colonia General Roca,640,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Colonia Yeruá,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Concordia,149450,1,1,0,1,1,1,1,1,1
ENTRE RIOS,El Redomón,0,0,0,0,0,0,0,0,0,0
ENTRE RIOS,Estación Yeruá,316,0,0,0,0,0,1,1,0,1
ENTRE RIOS,Estación Yuquerí,190,0,0,0,0,0,1,0,0,0
ENTRE RIOS,Estancia Grande,578,0,0,0,0,0,1,0,0,1
ENTRE RIOS,La Criolla,1543,0,0,0,0,0,1,1,1,1
ENTRE RIOS,Las Tejas,0,0,0,0,0,0,0,0,1,1
ENTRE RIOS,Los Charrúas,3306,0,0,0,0,0,1,1,1,1
CABA,ALMAGRO,131699,1,1,1,1,1,1,1,1,1
CORDOBA,Villa Ciudad Parque Los Reartes (1a. Sección),506,0,0,0,0,0,1,1,0,0
CORDOBA,Villa Ciudad Parque Los Reartes (3a. Sección),0,0,0,0,0,0,1,0,0,0
CORDOBA,Villa del Dique,3236,1,0,0,1,0,1,0,1,1
CORDOBA,Villa El Tala,4,0,0,0,0,0,0,0,0,0
CORDOBA,Villa General Belgrano,7795,0,1,0,0,1,1,1,1,1
CORDOBA,Villa La Rivera,6,0,0,0,0,0,0,0,0,0
CORDOBA,Villa Quillinzo,54,0,0,0,0,0,1,0,0,0
CABA,NUEVA POMPEYA,42695,1,1,1,1,1,1,1,1,1
CORDOBA,Las Mojarras,60,0,0,0,0,0,0,0,1,1
CORDOBA,Luca,563,0,0,0,0,0,0,1,0,1
CORDOBA,Pasco,1178,0,0,0,1,0,0,1,0,1
CORDOBA,Sanabria,77,0,0,0,0,0,0,1,0,0
CORDOBA,Silvio Pellico,386,1,0,0,0,0,1,1,0,1
CORDOBA,Ticino,2188,0,1,0,1,1,0,1,1,1
CORDOBA,Tío Pujio,2655,1,0,0,1,0,1,1,1,1
CABA,PARQUE PATRICIOS,40985,1,1,1,1,1,1,1,1,1
CORRIENTES,Paso de los Libres,43251,1,0,0,0,1,1,1,1,1
CORRIENTES,Tapebicuá,516,0,0,0,0,0,0,0,0,1
CORRIENTES,Saladas,12864,1,0,0,0,1,0,1,1,1
CORRIENTES,San Lorenzo,2569,0,0,0,0,1,1,1,1,1
CORRIENTES,Ingenio Primer Correntino,296,0,0,0,0,0,0,0,0,0
CORRIENTES,Paso de la Patria,5598,0,0,0,0,1,1,1,1,1
CORDOBA,Villa Rumipal,2246,0,0,0,0,0,1,1,1,1
CORDOBA,Villa San Miguel,0,0,0,0,0,0,1,0,1,0
CORDOBA,Villa Yacanto,1097,0,0,0,0,0,1,1,1,1
CORDOBA,Córdoba,1317298,1,1,1,1,1,1,1,1,1
CORDOBA,Jardín Arenales,0,0,0,0,0,0,0,0,1,1
CORDOBA,La Floresta,0,0,0,0,0,0,0,0,1,1
CORDOBA,1 De Agosto,0,0,0,0,0,0,0,0,1,1
CORDOBA,Agua de Oro,1918,1,0,0,1,0,1,0,1,1
CORDOBA,Almirante Brown,0,0,0,0,0,0,0,0,0,0
CORDOBA,Ascochinga,394,1,0,0,1,0,0,1,1,1
CORDOBA,Barrio Nuevo Río Ceballos,100,0,0,0,0,0,0,0,0,0
CORDOBA,Canteras El Sauce,290,0,0,0,0,0,0,0,0,0
CORDOBA,Villa Albertina,130,0,0,0,0,0,0,0,1,1
CORDOBA,Villa María,79351,1,1,0,1,0,1,1,1,1
CORDOBA,Villa Nueva,18818,1,1,0,1,1,1,1,1,1
CORDOBA,Villa Oeste,55,0,0,0,0,0,0,0,1,1
CORDOBA,Avellaneda,282,0,0,0,0,0,0,0,0,0
CORDOBA,Cañada de Río Pinto,134,0,0,0,0,0,0,0,0,0
CORDOBA,Chuña,550,0,0,0,0,1,1,0,0,1
CORDOBA,Copacabana,74,0,0,0,0,1,1,0,0,0
CORDOBA,Deán Funes,21211,1,1,0,1,1,0,1,1,1
CORDOBA,Esquina del Alambre,29,0,0,0,0,0,1,0,0,0
CORDOBA,Los Chañaritos,0,0,0,0,0,0,0,0,0,0
CORDOBA,Los Pozos,91,0,0,0,1,0,0,0,1,1
CORDOBA,Olivares de San Nicolás,541,0,0,0,0,0,1,0,0,0
CORDOBA,Quilino,4092,1,0,0,1,0,0,1,1,1
CORDOBA,San Pedro de Toyos,56,0,0,0,0,0,0,0,0,0
CABA,COGHLAN,18604,1,1,1,1,1,1,1,1,1
CORDOBA,El Manzano,892,1,0,0,0,0,1,0,0,1
CORDOBA,El Pueblito,0,0,0,0,0,0,0,0,1,0
CORDOBA,Estación Colonia Tirolesa,626,0,0,0,0,0,0,0,0,0
CORDOBA,General Paz,1925,1,0,0,0,0,0,1,1,1
CORDOBA,Jesús María,31602,1,1,0,1,0,1,1,1,1
CORDOBA,Villa Gutiérrez,236,0,0,0,0,0,0,0,0,0
CABA,SAAVEDRA,50295,1,1,1,1,1,1,1,1,1
CORDOBA,Villa Quilino,1003,0,0,0,1,0,0,0,1,1
CORDOBA,Alejandro Roca (Est. Alejandro),5298,1,0,0,0,0,1,1,1,1
CORDOBA,Assunta,73,0,0,0,0,0,0,0,0,0
CORDOBA,Bengolea,915,0,0,0,1,0,0,1,1,1
CORDOBA,Carnerillo,1867,1,0,0,1,1,1,1,1,1
TUCUMAN,Cevil Redondo,0,0,0,0,0,0,0,0,1,1
CORDOBA,La Calera,31972,1,1,0,1,1,1,1,1,1
CORDOBA,La Granja,2456,1,0,0,0,0,1,1,0,1
CORDOBA,La Morada,9,0,0,0,0,0,0,0,1,1
CORDOBA,La Puerta,323,0,0,0,0,0,0,0,0,0
CORDOBA,Las Corzuelas,69,0,0,0,0,0,0,0,0,1
CORDOBA,Los Chañaritos,66,0,0,0,0,0,0,0,0,0
CORDOBA,Los Molles,264,0,0,0,0,1,0,0,0,0
CORDOBA,Malvinas Argentinas,12187,1,0,0,1,0,1,1,1,1
CORDOBA,Mendiolaza,10271,1,1,0,1,0,1,1,1,1
CORDOBA,Mi Granja,1739,0,0,0,1,0,0,0,0,0
CORDOBA,Pajas Blancas,96,0,0,0,0,0,1,0,1,1
CORDOBA,Río Ceballos,19688,1,1,0,1,1,1,1,1,1
CORDOBA,Saldán,10605,1,1,0,1,0,1,1,1,1
CORDOBA,Colonia Iturraspe,6,0,0,0,0,0,0,0,0,0
CORDOBA,Plaza Luxardo,90,0,0,0,0,0,1,0,0,0
CORDOBA,Plaza San Francisco,284,0,0,0,0,0,1,0,0,1
CORDOBA,Porteña,5337,1,0,0,1,0,1,1,1,1
CORDOBA,Quebracho Herrado,364,0,0,0,0,0,1,1,0,0
CORDOBA,Sacanta,3117,0,1,0,1,1,1,1,1,1
CORDOBA,San Francisco,61750,1,1,0,1,0,1,1,1,1
CORDOBA,Saturnino María Laspiur,2496,0,1,0,0,1,0,1,1,1
CORDOBA,Seeber,582,1,0,0,0,0,0,0,0,1
CORDOBA,Toro Pujio,173,1,0,0,0,0,0,1,0,1
CORDOBA,Tránsito,2886,1,1,0,0,0,1,1,1,1
CORDOBA,Trinchera,0,0,0,0,0,0,0,0,0,0
CORDOBA,Villa Concepción del Tío,1848,1,1,0,0,0,1,1,1,1
CORDOBA,Villa del Tránsito,227,0,0,0,0,0,0,0,0,0
CORDOBA,Villa San Esteban,82,0,0,0,0,0,1,0,0,0
CABA,VILLA PUEYRREDON,39654,1,1,1,1,1,1,1,1,1
CORDOBA,Salsipuedes,9612,1,1,0,1,1,1,1,1,1
CORDOBA,Santa Elena,982,0,0,0,0,0,0,0,0,0
CORDOBA,Tinoco,169,0,0,0,0,0,0,1,0,0
CORDOBA,Unquillo,18086,1,1,0,1,0,1,1,1,1
CORDOBA,Villa Allende,25738,1,1,0,1,0,1,0,1,1
BUENOS AIRES,Inés Indart,911,0,0,0,1,0,0,1,0,1
BUENOS AIRES,La Invencible,77,0,0,0,0,0,0,0,0,1
BUENOS AIRES,Salto,27466,1,1,1,1,0,0,1,1,1
BUENOS AIRES,Azcuénaga,312,0,0,0,1,0,1,1,0,0
BUENOS AIRES,Cucullú,551,0,0,0,0,0,1,1,0,0
BUENOS AIRES,Franklin,87,0,0,0,0,0,0,0,0,0
BUENOS AIRES,San Andrés de Giles,16243,1,1,1,1,1,0,1,1,1
BUENOS AIRES,Solís,1001,1,0,0,1,1,1,1,0,0
BUENOS AIRES,Villa Espil,157,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Villa Ruiz,477,0,0,0,1,0,1,1,0,0
BUENOS AIRES,Duggan,573,0,0,0,1,0,1,1,0,0
BUENOS AIRES,San Antonio de Areco,19768,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Villa Lía,1182,1,0,0,0,0,1,1,0,1
BUENOS AIRES,Olascoaga,127,0,0,0,0,0,1,0,0,0
BUENOS AIRES,Warnes,437,1,0,0,0,0,1,0,0,0
BUENOS AIRES,Altamirano,215,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Barrio El Mirador,226,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Barrio Las Golondrinas,383,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Barrio Los Bosquecitos,124,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Barrio Parque Las Acacias,229,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Campos de Roca,234,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Club de Campo Las Malvinas,4,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Coronel Brandsen,19877,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Gómez,362,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Jeppener,2496,1,0,0,1,0,0,1,1,1
BUENOS AIRES,Oliden,183,0,0,0,0,0,0,1,0,1
BUENOS AIRES,Posada de los Lagos,15,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Samborombón,6,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Alto Los Cardales,1983,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Barrio Los Pioneros,1823,0,0,0,0,0,1,0,1,1
TUCUMAN,Country Jockey Club,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Campana,86860,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Chacras del Río Luján,1621,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Lomas del Río Luján (Est. Río Luján),261,0,1,0,0,0,0,0,1,1
BUENOS AIRES,Alejandro Petión,2759,1,1,1,0,0,1,1,1,1
BUENOS AIRES,Barrio Belgrano-Máximo Paz,7165,0,0,0,0,0,1,0,1,1
BUENOS AIRES,Barrio El Taladro,155,0,0,0,0,0,1,0,0,1
BUENOS AIRES,Cañuelas,29974,1,1,1,1,1,1,1,1,1
BUENOS AIRES,Gobernador Udaondo,330,0,0,0,0,0,1,0,0,1
BUENOS AIRES,Máximo Paz,7165,0,1,0,1,0,1,0,0,0
BUENOS AIRES,Santa Rosa,5297,0,0,0,1,1,1,0,1,1
BUENOS AIRES,Uribelarrea,1282,1,0,0,1,0,1,1,1,1
BUENOS AIRES,Balneario San Cayetano,46,0,0,0,0,0,1,1,0,1
BUENOS AIRES,Ochandío,51,0,0,0,0,0,1,0,0,0
BUENOS AIRES,San Cayetano,7354,1,1,0,1,0,1,1,1,1
BUENOS AIRES,San Fernando,74814,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Victoria,42703,1,1,0,1,1,1,1,1,1
BUENOS AIRES,Virreyes,42768,1,1,0,1,0,0,1,1,1
BUENOS AIRES,Acassuso,12902,1,1,1,1,1,0,1,1,1
BUENOS AIRES,Villa San Carlos,0,0,0,0,0,0,0,0,1,1
BUENOS AIRES,Villa Zula,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Hale,211,0,0,0,0,0,0,1,0,0
BUENOS AIRES,Juan F. Ibarra,33,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Mariano Unzué,0,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Paula,40,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Pirovano,1551,0,0,0,0,0,1,1,1,0
BUENOS AIRES,San Carlos de Bolívar (Est. Bolívar),26242,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Urdampilleta,2643,0,0,1,1,0,1,1,1,1
BUENOS AIRES,Villa Lynch Pueyrredón,62,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Asamblea,7,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Bragado,33222,1,1,1,1,0,1,1,1,1
BUENOS AIRES,Comodoro Py,634,0,0,0,1,0,1,0,1,1
BUENOS AIRES,General O'Brien,2488,1,0,0,1,0,1,1,1,1
BUENOS AIRES,Irala,400,0,1,0,0,0,1,1,0,1
BUENOS AIRES,La Limpia,38,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Máximo Fernández (Est. Juan F. Salaberry),4,0,0,0,0,0,0,0,0,0
BUENOS AIRES,Mechita (Est. Mecha),1414,1,1,0,0,0,1,0,0,0
CORDOBA,Villa Cerro Azul,253,1,0,0,0,0,1,0,0,0
CORDOBA,Villa Corazon De Maria,0,0,0,0,0,0,0,0,0,0
CORDOBA,Villa El Fachinal - Parque Norte - Guiñazú Norte,5710,1,0,0,0,1,0,1,0,0
CORDOBA,Villa Los Llanos - Juárez Celman,5973,1,0,0,1,0,1,1,1,1
CORDOBA,Villa Pastora,0,0,0,0,0,0,0,0,0,0
CORDOBA,Alto de los Quebrachos,161,0,0,0,0,0,1,0,0,0
CORDOBA,Bañado de Soto,466,0,0,0,0,0,1,0,0,0
CORDOBA,Canteras Quilpo,216,0,0,0,0,0,1,0,0,0
CORDOBA,Cruz de Caña,130,0,0,0,0,0,1,0,0,0
CORDOBA,Cruz del Eje,30680,1,1,0,1,0,1,1,1,1
CORDOBA,El Brete,1749,0,0,0,1,0,1,0,0,0
CORDOBA,El Rincón,129,0,0,0,0,0,0,0,0,0
CORDOBA,Guanaco Muerto,320,0,0,0,0,0,1,0,0,0
CORDOBA,La Banda,560,0,0,0,0,1,0,0,0,0
CORDOBA,La Batea,96,0,0,0,0,0,1,0,0,0
CORDOBA,La Higuera,404,1,0,0,0,0,1,1,0,1
CORDOBA,Las Cañadas,149,0,0,0,0,0,0,0,0,0
CORDOBA,Las Playas,937,0,0,0,0,0,1,0,0,0
CORDOBA,Los Chañaritos,311,0,0,0,0,0,1,0,0,0
CORDOBA,Colonia Las Pichanas,117,0,0,0,0,0,1,0,0,0
CORDOBA,Colonia Marina,1153,1,1,0,1,1,1,1,1,1
CORDOBA,Colonia Prosperidad,314,0,0,0,0,0,0,1,0,1
CORDOBA,Colonia San Bartolomé,1291,1,0,0,1,0,1,1,0,1
CORDOBA,Colonia San Pedro,106,0,0,0,0,0,0,0,0,0
CORDOBA,Colonia Santa María,63,0,0,0,0,0,0,0,0,0
